MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-20 04:35:54.133	2	Microsoft Teams	0
2023-01-20 04:35:54.133	3	Teams.exe	0
2023-01-20 04:35:54.133	4	Chrome_WidgetWin_1	0
2023-01-20 04:35:54.133	5	\DISPLAY1	0
2023-01-20 04:36:05.633	2	Discord Updater	0
2023-01-20 04:36:05.633	3	Discord.exe	0
2023-01-20 04:36:05.633	4	Chrome_WidgetWin_1	0
2023-01-20 04:36:05.633	5	\DISPLAY1	0
2023-01-20 04:36:45.925	2	Running applications	0
2023-01-20 04:36:45.925	3	explorer.exe	0
2023-01-20 04:36:45.925	4	MSTaskListWClass	0
2023-01-20 04:36:45.925	5	\DISPLAY1	0
2023-01-20 04:36:47.767	2	Mozilla Firefox	0
2023-01-20 04:36:47.767	3	firefox.exe	0
2023-01-20 04:36:47.767	4	MozillaWindowClass	0
2023-01-20 04:36:47.767	5	\DISPLAY1	0
2023-01-20 06:09:28.257	2	Running applications	0
2023-01-20 06:09:28.257	3	explorer.exe	0
2023-01-20 06:09:28.257	4	MSTaskListWClass	0
2023-01-20 06:09:28.257	5	\DISPLAY1	0
2023-01-20 06:09:30.284	2		0
2023-01-20 06:09:30.284	3	cmd.exe	0
2023-01-20 06:09:30.284	4	ConsoleWindowClass	0
2023-01-20 06:09:30.284	5	\DISPLAY1	0
