MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-21 08:21:00.080	2	Microsoft Teams	0
2023-01-21 08:21:00.080	3	Teams.exe	0
2023-01-21 08:21:00.080	4	Chrome_WidgetWin_1	0
2023-01-21 08:21:00.080	5	\DISPLAY1	0
2023-01-21 08:21:11.580	2	Discord Updater	0
2023-01-21 08:21:11.580	3	Discord.exe	0
2023-01-21 08:21:11.580	4	Chrome_WidgetWin_1	0
2023-01-21 08:21:11.580	5	\DISPLAY1	0
2023-01-21 08:21:51.582	2	PowerToys.PowerLauncher	0
2023-01-21 08:21:51.582	3	PowerToys.PowerLauncher.exe	0
2023-01-21 08:21:51.582	4	HwndWrapper[PowerToys.PowerLauncher;;39361eb7-d79e-4fcf-b9df-6b68ca039b69]	0
2023-01-21 08:21:51.582	5	\DISPLAY1	0
2023-01-21 08:22:01.582	2	Friends - Discord	0
2023-01-21 08:22:01.582	3	Discord.exe	0
2023-01-21 08:22:01.582	4	Chrome_WidgetWin_1	0
2023-01-21 08:22:01.582	5	\DISPLAY1	0
2023-01-21 08:36:36.120	2	Type here to search	0
2023-01-21 08:36:36.120	3	explorer.exe	0
2023-01-21 08:36:36.120	4	Button	0
2023-01-21 08:36:36.120	5	\DISPLAY1	0
2023-01-21 08:36:36.568	2	Search	0
2023-01-21 08:36:36.568	3	SearchApp.exe	0
2023-01-21 08:36:36.568	4	Windows.UI.Core.CoreWindow	0
2023-01-21 08:36:36.568	5	\DISPLAY1	0
2023-01-21 08:36:39.455	2	Running applications	0
2023-01-21 08:36:39.455	3	explorer.exe	0
2023-01-21 08:36:39.455	4	MSTaskListWClass	0
2023-01-21 08:36:39.455	5	\DISPLAY1	0
2023-01-21 08:36:44.979	2	James Spader - Google Search — Mozilla Firefox	0
2023-01-21 08:36:44.979	3	firefox.exe	0
2023-01-21 08:36:44.979	4	MozillaWindowClass	0
2023-01-21 08:36:44.979	5	\DISPLAY1	0
2023-01-21 08:36:57.923	2	Chrome Legacy Window	0
2023-01-21 08:36:57.923	3	RiotClientUx.exe	0
2023-01-21 08:36:57.923	4	Chrome_RenderWidgetHostHWND	0
2023-01-21 08:36:57.923	5	\DISPLAY1	0
2023-01-21 08:37:06.570	2		0
2023-01-21 08:37:06.570	3	LeagueClient.exe	0
2023-01-21 08:37:06.570	4	SplashScreenClassName	0
2023-01-21 08:37:06.570	5	\DISPLAY1	0
2023-01-21 08:37:13.712	2	(61) YouTube — Mozilla Firefox	0
2023-01-21 08:37:13.712	3	firefox.exe	0
2023-01-21 08:37:13.712	4	MozillaWindowClass	0
2023-01-21 08:37:13.712	5	\DISPLAY1	0
2023-01-21 08:39:36.455	2	Running applications	0
2023-01-21 08:39:36.455	3	explorer.exe	0
2023-01-21 08:39:36.455	4	MSTaskListWClass	0
2023-01-21 08:39:36.455	5	\DISPLAY1	0
2023-01-21 08:39:36.576	2	League of Legends	0
2023-01-21 08:39:36.576	3	LeagueClientUx.exe	0
2023-01-21 08:39:36.576	4	RCLIENT	0
2023-01-21 08:39:36.576	5	\DISPLAY1	0
2023-01-21 08:39:49.733	2	(61) YouTube — Mozilla Firefox	0
2023-01-21 08:39:49.733	3	firefox.exe	0
2023-01-21 08:39:49.733	4	MozillaWindowClass	0
2023-01-21 08:39:49.733	5	\DISPLAY1	0
2023-01-21 08:40:44.465	2	Chrome Legacy Window	0
