MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-31 16:40:38.649	2	Microsoft Teams	0
2023-01-31 16:40:38.649	3	Teams.exe	0
2023-01-31 16:40:38.649	4	Chrome_WidgetWin_1	0
2023-01-31 16:40:38.649	5	\DISPLAY1	0
2023-01-31 16:40:50.064	2	Discord Updater	0
2023-01-31 16:40:50.064	3	Discord.exe	0
2023-01-31 16:40:50.064	4	Chrome_WidgetWin_1	0
2023-01-31 16:40:50.064	5	\DISPLAY1	0
2023-01-31 16:47:22.801	2	Running applications	0
2023-01-31 16:47:22.801	3	explorer.exe	0
2023-01-31 16:47:22.801	4	MSTaskListWClass	0
2023-01-31 16:47:22.801	5	\DISPLAY1	0
2023-01-31 16:47:26.920	2	Netflix — Mozilla Firefox	0
2023-01-31 16:47:26.920	3	firefox.exe	0
2023-01-31 16:47:26.920	4	MozillaWindowClass	0
2023-01-31 16:47:26.920	5	\DISPLAY1	0
2023-01-31 17:52:43.979	2	Start	0
2023-01-31 17:52:43.979	3	explorer.exe	0
2023-01-31 17:52:43.979	4	Start	0
2023-01-31 17:52:43.979	5	\DISPLAY1	0
2023-01-31 17:52:44.647	2	Start	0
2023-01-31 17:52:44.647	3	StartMenuExperienceHost.exe	0
2023-01-31 17:52:44.647	4	Windows.UI.Core.CoreWindow	0
2023-01-31 17:52:44.647	5	\DISPLAY1	0
