MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-12-17 20:57:08.958,2,explorer.exe,0
2022-12-17 20:57:08.958,3,Shell_TrayWnd,0
2022-12-17 20:57:08.958,4,\DISPLAY1,0
2022-12-17 20:57:29.224,13,Chat | Microsoft Teams,0
2022-12-17 20:57:29.224,2,Teams.exe,0
2022-12-17 20:57:29.224,3,Chrome_WidgetWin_1,0
2022-12-17 20:57:29.224,4,\DISPLAY1,0
2022-12-17 21:00:54.037,13,Running applications,0
2022-12-17 21:00:54.037,2,explorer.exe,0
2022-12-17 21:00:54.037,3,MSTaskListWClass,0
2022-12-17 21:00:54.037,4,\DISPLAY1,0
2022-12-17 21:00:58.944,13,Mozilla Firefox,0
2022-12-17 21:00:58.944,2,firefox.exe,0
2022-12-17 21:00:58.944,3,MozillaWindowClass,0
2022-12-17 21:00:58.944,4,\DISPLAY1,0
2022-12-17 21:01:22.420,13,User Promoted Notification Area,0
2022-12-17 21:01:22.420,2,explorer.exe,0
2022-12-17 21:01:22.420,3,ToolbarWindow32,0
2022-12-17 21:01:22.420,4,\DISPLAY1,0
2022-12-17 21:01:23.181,13,Volume Control,0
2022-12-17 21:01:23.181,2,ShellExperienceHost.exe,0
2022-12-17 21:01:23.181,3,Windows.UI.Core.CoreWindow,0
2022-12-17 21:01:23.181,4,\DISPLAY1,0
2022-12-17 21:01:25.350,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:01:25.350,2,firefox.exe,0
2022-12-17 21:01:25.350,3,MozillaWindowClass,0
2022-12-17 21:01:25.350,4,\DISPLAY1,0
2022-12-17 21:01:27.766,13,User Promoted Notification Area,0
2022-12-17 21:01:27.766,2,explorer.exe,0
2022-12-17 21:01:27.766,3,ToolbarWindow32,0
2022-12-17 21:01:27.766,4,\DISPLAY1,0
2022-12-17 21:01:28.315,13,Volume Control,0
2022-12-17 21:01:28.315,2,ShellExperienceHost.exe,0
2022-12-17 21:01:28.315,3,Windows.UI.Core.CoreWindow,0
2022-12-17 21:01:28.315,4,\DISPLAY1,0
2022-12-17 21:01:30.859,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:01:30.859,2,firefox.exe,0
2022-12-17 21:01:30.859,3,MozillaWindowClass,0
2022-12-17 21:01:30.859,4,\DISPLAY1,0
2022-12-17 21:01:46.593,13,,0
2022-12-17 21:01:46.593,2,explorer.exe,0
2022-12-17 21:01:46.593,3,Button,0
2022-12-17 21:01:46.593,4,\DISPLAY1,0
2022-12-17 21:01:55.447,13,,0
2022-12-17 21:01:55.447,2,RadeonSoftware.exe,0
2022-12-17 21:01:55.447,3,#32768,0
2022-12-17 21:01:55.447,4,\DISPLAY1,0
2022-12-17 21:02:03.386,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:02:03.386,2,firefox.exe,0
2022-12-17 21:02:03.386,3,MozillaWindowClass,0
2022-12-17 21:02:03.386,4,\DISPLAY1,0
2022-12-17 21:02:15.214,13,,0
2022-12-17 21:02:15.214,2,explorer.exe,0
2022-12-17 21:02:15.214,3,DirectUIHWND,0
2022-12-17 21:02:15.214,4,\DISPLAY1,0
2022-12-17 21:02:22.786,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:02:22.786,2,firefox.exe,0
2022-12-17 21:02:22.786,3,MozillaWindowClass,0
2022-12-17 21:02:22.786,4,\DISPLAY1,0
2022-12-17 21:02:29.235,13,AMD Software: Adrenalin Edition 22.11.2: Installation Folder,0
2022-12-17 21:02:29.235,2,amd-software-adrenalin-edition-22.11.2-win10-win11-dec1.exe,0
2022-12-17 21:02:29.235,3,#32770,0
2022-12-17 21:02:29.235,4,\DISPLAY1,0
2022-12-17 21:02:34.024,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:02:34.024,2,firefox.exe,0
2022-12-17 21:02:34.024,3,MozillaWindowClass,0
2022-12-17 21:02:34.024,4,\DISPLAY1,0
2022-12-17 21:02:35.220,13,,0
2022-12-17 21:02:35.220,2,explorer.exe,0
2022-12-17 21:02:35.220,3,DirectUIHWND,0
2022-12-17 21:02:35.220,4,\DISPLAY1,0
2022-12-17 21:02:38.846,13,AMD Software: Adrenalin Edition 22.11.2: Installing,0
2022-12-17 21:02:38.846,2,amd-software-adrenalin-edition-22.11.2-win10-win11-dec1.exe,0
2022-12-17 21:02:38.846,3,#32770,0
2022-12-17 21:02:38.846,4,\DISPLAY1,0
2022-12-17 21:02:40.611,13,(88) How to Fix OpenCL.dll was not found or AMDRSServ.exe System Error 2020 Guide - YouTube — Mozilla Firefox,0
2022-12-17 21:02:40.611,2,firefox.exe,0
2022-12-17 21:02:40.611,3,MozillaWindowClass,0
2022-12-17 21:02:40.611,4,\DISPLAY1,0
2022-12-17 21:03:50.746,13,cmd.exe,0
2022-12-17 21:03:50.746,2,cmd.exe,0
2022-12-17 21:03:50.746,3,ConsoleWindowClass,0
2022-12-17 21:03:50.746,4,\DISPLAY1,0
