MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-12-19 21:35:17.687,2,Search,0
2022-12-19 21:35:17.687,3,SearchApp.exe,0
2022-12-19 21:35:17.687,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:35:17.687,5,\DISPLAY1,0
2022-12-19 21:35:24.997,3,ApplicationFrameHost.exe,0
2022-12-19 21:35:24.997,5,\DISPLAY1,0
2022-12-19 21:35:31.549,2,Camera,0
2022-12-19 21:35:31.549,3,WindowsCamera.exe,0
2022-12-19 21:35:31.549,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:35:31.549,5,\DISPLAY1,0
2022-12-19 21:35:39.189,2,Camera,0
2022-12-19 21:35:39.189,3,ApplicationFrameHost.exe,0
2022-12-19 21:35:39.189,4,ApplicationFrameWindow,0
2022-12-19 21:35:39.189,5,\DISPLAY1,0
2022-12-19 21:50:58.342,2,Camera,0
2022-12-19 21:50:58.342,3,WindowsCamera.exe,0
2022-12-19 21:50:58.342,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:50:58.342,5,\DISPLAY1,0
2022-12-19 21:50:59.221,2,Camera,0
2022-12-19 21:50:59.221,3,ApplicationFrameHost.exe,0
2022-12-19 21:50:59.221,4,ApplicationFrameWindow,0
2022-12-19 21:50:59.221,5,\DISPLAY1,0
2022-12-19 21:50:59.347,2,Camera,0
2022-12-19 21:50:59.347,3,WindowsCamera.exe,0
2022-12-19 21:50:59.347,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:50:59.347,5,\DISPLAY1,0
2022-12-19 21:51:09.222,2,Camera,0
2022-12-19 21:51:09.222,3,ApplicationFrameHost.exe,0
2022-12-19 21:51:09.222,4,ApplicationFrameWindow,0
2022-12-19 21:51:09.222,5,\DISPLAY1,0
2022-12-19 21:51:15.172,2,Camera,0
2022-12-19 21:51:15.172,3,WindowsCamera.exe,0
2022-12-19 21:51:15.172,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:51:15.172,5,\DISPLAY1,0
2022-12-19 21:51:19.222,2,Photos,0
2022-12-19 21:51:19.222,3,ApplicationFrameHost.exe,0
2022-12-19 21:51:19.222,4,ApplicationFrameWindow,0
2022-12-19 21:51:19.222,5,\DISPLAY1,0
2022-12-19 21:51:22.255,2,Camera,0
2022-12-19 21:51:22.255,3,WindowsCamera.exe,0
2022-12-19 21:51:22.255,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:51:22.255,5,\DISPLAY1,0
2022-12-19 21:51:29.223,2,Camera,0
2022-12-19 21:51:29.223,3,ApplicationFrameHost.exe,0
2022-12-19 21:51:29.223,4,ApplicationFrameWindow,0
2022-12-19 21:51:29.223,5,\DISPLAY1,0
2022-12-19 21:51:31.632,2,Photos,0
2022-12-19 21:51:31.632,3,Microsoft.Photos.exe,0
2022-12-19 21:51:31.632,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:51:31.632,5,\DISPLAY1,0
2022-12-19 21:51:39.223,2,WIN_20221219_13_35_31_Pro.mp4 ‎- Photos,0
2022-12-19 21:51:39.223,3,ApplicationFrameHost.exe,0
2022-12-19 21:51:39.223,4,ApplicationFrameWindow,0
2022-12-19 21:51:39.223,5,\DISPLAY1,0
2022-12-19 21:53:03.680,2,Work or school account,0
2022-12-19 21:53:03.680,3,Microsoft.AAD.BrokerPlugin.exe,0
2022-12-19 21:53:03.680,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:53:03.680,5,\DISPLAY1,0
2022-12-19 21:53:09.226,2,,0
2022-12-19 21:53:09.226,3,explorer.exe,0
2022-12-19 21:53:09.226,4,ApplicationFrameWindow,0
2022-12-19 21:53:09.226,5,\DISPLAY1,0
2022-12-19 21:54:39.229,2,Mozilla Firefox,0
2022-12-19 21:54:39.229,3,firefox.exe,0
2022-12-19 21:54:39.229,4,MozillaWindowClass,0
2022-12-19 21:54:39.229,5,\DISPLAY1,0
2022-12-19 21:55:46.823,2,Running applications,0
2022-12-19 21:55:46.823,3,explorer.exe,0
2022-12-19 21:55:46.823,4,MSTaskListWClass,0
2022-12-19 21:55:46.823,5,\DISPLAY1,0
2022-12-19 21:55:49.233,2,,0
2022-12-19 21:55:49.233,3,cmd.exe,0
2022-12-19 21:55:49.233,4,ConsoleWindowClass,0
2022-12-19 21:55:49.233,5,\DISPLAY1,0
2022-12-19 21:55:51.220,2,(92) keshi - War With Heaven [For Shang-Chi Album] (Official Audio) - YouTube — Mozilla Firefox,0
2022-12-19 21:55:51.220,3,firefox.exe,0
2022-12-19 21:55:51.220,4,MozillaWindowClass,0
2022-12-19 21:55:51.220,5,\DISPLAY1,0
2022-12-19 21:55:52.126,2,Running applications,0
2022-12-19 21:55:52.126,3,explorer.exe,0
2022-12-19 21:55:52.126,4,MSTaskListWClass,0
2022-12-19 21:55:52.126,5,\DISPLAY1,0
2022-12-19 21:55:59.233,2,Search,0
2022-12-19 21:55:59.233,3,SearchApp.exe,0
2022-12-19 21:55:59.233,4,Windows.UI.Core.CoreWindow,0
2022-12-19 21:55:59.233,5,\DISPLAY1,0
2022-12-19 21:56:09.233,2,,0
2022-12-19 21:56:09.233,3,explorer.exe,0
2022-12-19 21:56:09.233,4,ApplicationManager_DesktopShellWindow,0
2022-12-19 21:56:09.233,5,\DISPLAY1,0
2022-12-19 21:56:13.025,2,Chrome Legacy Window,0
2022-12-19 21:56:13.025,3,RiotClientUx.exe,0
2022-12-19 21:56:13.025,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:56:13.025,5,\DISPLAY1,0
2022-12-19 21:56:29.234,2,,0
2022-12-19 21:56:29.234,3,LeagueClient.exe,0
2022-12-19 21:56:29.234,4,SplashScreenClassName,0
2022-12-19 21:56:29.234,5,\DISPLAY1,0
2022-12-19 21:56:39.072,2,Chrome Legacy Window,0
2022-12-19 21:56:39.072,3,LeagueClientUx.exe,0
2022-12-19 21:56:39.072,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:56:39.072,5,\DISPLAY1,0
2022-12-19 21:57:47.098,2,(92) keshi - War With Heaven [For Shang-Chi Album] (Official Audio) - YouTube — Mozilla Firefox,0
2022-12-19 21:57:47.098,3,firefox.exe,0
2022-12-19 21:57:47.098,4,MozillaWindowClass,0
2022-12-19 21:57:47.098,5,\DISPLAY1,0
2022-12-19 21:57:56.067,2,Chrome Legacy Window,0
2022-12-19 21:57:56.067,3,LeagueClientUx.exe,0
2022-12-19 21:57:56.067,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:57:56.067,5,\DISPLAY1,0
2022-12-19 21:57:56.716,2,automatic cat feeder - Google Search — Mozilla Firefox,0
2022-12-19 21:57:56.716,3,firefox.exe,0
2022-12-19 21:57:56.716,4,MozillaWindowClass,0
2022-12-19 21:57:56.716,5,\DISPLAY1,0
2022-12-19 21:58:04.524,2,Chrome Legacy Window,0
2022-12-19 21:58:04.524,3,LeagueClientUx.exe,0
2022-12-19 21:58:04.524,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:58:04.524,5,\DISPLAY1,0
2022-12-19 21:58:08.037,2,Cat Feeders & Waterers: Automatic Cat Feeders (Free Shipping) | Chewy — Mozilla Firefox,0
2022-12-19 21:58:08.037,3,firefox.exe,0
2022-12-19 21:58:08.037,4,MozillaWindowClass,0
2022-12-19 21:58:08.037,5,\DISPLAY1,0
2022-12-19 21:58:14.375,2,Chrome Legacy Window,0
2022-12-19 21:58:14.375,3,LeagueClientUx.exe,0
2022-12-19 21:58:14.375,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:58:14.375,5,\DISPLAY1,0
2022-12-19 21:58:36.031,2,Kai'Sa ARAM Build - U.GG Kai'Sa Runes + Item Guide for ARAM — Mozilla Firefox,0
2022-12-19 21:58:36.031,3,firefox.exe,0
2022-12-19 21:58:36.031,4,MozillaWindowClass,0
2022-12-19 21:58:36.031,5,\DISPLAY1,0
2022-12-19 21:58:37.147,2,Chrome Legacy Window,0
2022-12-19 21:58:37.147,3,LeagueClientUx.exe,0
2022-12-19 21:58:37.147,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 21:58:37.147,5,\DISPLAY1,0
2022-12-19 21:58:42.155,2,"Kai'Sa Build for ADC with Highest Winrate - LoL Runes, Items — Mozilla Firefox",0
