MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-12-16 00:33:00.175,2,Alan's Dash | ServiceNow - Google Chrome,0
2022-12-16 00:33:00.175,3,chrome.exe,0
2022-12-16 00:33:00.175,4,Chrome_WidgetWin_1,0
2022-12-16 00:33:00.175,5,\DISPLAY1,0
2022-12-16 00:33:57.184,2,foreground_window - Microsoft Visual Studio,0
2022-12-16 00:33:57.184,3,devenv.exe,0
2022-12-16 00:33:57.184,4,HwndWrapper[DefaultDomain;;c5c7eba7-f637-45fb-9e4f-25f80cd05730],0
2022-12-16 00:33:57.184,5,\DISPLAY1,0
2022-12-16 00:34:00.185,2,esrv.exe,0
2022-12-16 00:34:00.185,3,VsDebugConsole.exe,0
2022-12-16 00:34:00.185,4,ConsoleWindowClass,0
2022-12-16 00:34:00.185,5,\DISPLAY1,0
