MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2023-01-09 05:57:56.528,2,Discord Updater,0
2023-01-09 05:57:56.528,3,Discord.exe,0
2023-01-09 05:57:56.528,4,Chrome_WidgetWin_1,0
2023-01-09 05:57:56.528,5,\DISPLAY1,0
2023-01-09 05:59:42.317,2,Running applications,0
2023-01-09 05:59:42.317,3,explorer.exe,0
2023-01-09 05:59:42.317,4,MSTaskListWClass,0
2023-01-09 05:59:42.317,5,\DISPLAY1,0
2023-01-09 05:59:44.417,2,Mozilla Firefox,0
2023-01-09 05:59:44.417,3,firefox.exe,0
2023-01-09 05:59:44.417,4,MozillaWindowClass,0
2023-01-09 05:59:44.417,5,\DISPLAY1,0
2023-01-09 06:00:14.303,2,Type here to search,0
2023-01-09 06:00:14.303,3,explorer.exe,0
2023-01-09 06:00:14.303,4,Button,0
2023-01-09 06:00:14.303,5,\DISPLAY1,0
2023-01-09 06:00:26.660,2,Epic Games Launcher,0
2023-01-09 06:00:26.660,3,EpicGamesLauncher.exe,0
2023-01-09 06:00:26.660,4,UnrealWindow,0
2023-01-09 06:00:26.660,5,\DISPLAY1,0
2023-01-09 06:00:27.911,2,Running applications,0
2023-01-09 06:00:27.911,3,explorer.exe,0
2023-01-09 06:00:27.911,4,MSTaskListWClass,0
2023-01-09 06:00:27.911,5,\DISPLAY1,0
2023-01-09 06:00:28.505,2,Chrome Legacy Window,0
2023-01-09 06:00:28.505,3,RiotClientUx.exe,0
2023-01-09 06:00:28.505,4,Chrome_RenderWidgetHostHWND,0
2023-01-09 06:00:28.505,5,\DISPLAY1,0
2023-01-09 06:00:35.871,2,acetaminophen - Google Search — Mozilla Firefox,0
2023-01-09 06:00:35.871,3,firefox.exe,0
2023-01-09 06:00:35.871,4,MozillaWindowClass,0
2023-01-09 06:00:35.871,5,\DISPLAY1,0
2023-01-09 06:00:45.808,2,Epic Games Launcher,0
2023-01-09 06:00:45.808,3,EpicGamesLauncher.exe,0
2023-01-09 06:00:45.808,4,UnrealWindow,0
2023-01-09 06:00:45.808,5,\DISPLAY1,0
2023-01-09 06:00:46.660,2,Special offers,0
2023-01-09 06:00:46.660,3,steamwebhelper.exe,0
2023-01-09 06:00:46.660,4,SDL_app,0
2023-01-09 06:00:46.660,5,\DISPLAY1,0
