MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-12-19 23:01:59.319,2,Type here to search,0
2022-12-19 23:01:59.319,3,explorer.exe,0
2022-12-19 23:01:59.319,4,Button,0
2022-12-19 23:01:59.319,5,\DISPLAY1,0
2022-12-19 23:02:04.375,2,Search,0
2022-12-19 23:02:04.375,3,SearchApp.exe,0
2022-12-19 23:02:04.375,4,Windows.UI.Core.CoreWindow,0
2022-12-19 23:02:04.375,5,\DISPLAY1,0
2022-12-19 23:02:11.023,2,Running applications,0
2022-12-19 23:02:11.023,3,explorer.exe,0
2022-12-19 23:02:11.023,4,MSTaskListWClass,0
2022-12-19 23:02:11.023,5,\DISPLAY1,0
2022-12-19 23:02:12.882,2,"Tayeb, Jamel | Microsoft Teams",0
2022-12-19 23:02:12.882,3,Teams.exe,0
2022-12-19 23:02:12.882,4,Chrome_WidgetWin_1,0
2022-12-19 23:02:12.882,5,\DISPLAY1,0
2022-12-19 23:02:14.952,2,,0
2022-12-19 23:02:14.952,3,explorer.exe,0
2022-12-19 23:02:14.952,4,ApplicationFrameWindow,0
2022-12-19 23:02:14.952,5,\DISPLAY1,0
2022-12-19 23:02:15.863,2,"Tayeb, Jamel | Microsoft Teams",0
2022-12-19 23:02:15.863,3,Teams.exe,0
2022-12-19 23:02:15.863,4,Chrome_WidgetWin_1,0
2022-12-19 23:02:15.863,5,\DISPLAY1,0
2022-12-19 23:02:16.975,2,,0
2022-12-19 23:02:16.975,3,explorer.exe,0
2022-12-19 23:02:16.975,4,ApplicationFrameTitleBarWindow,0
2022-12-19 23:02:16.975,5,\DISPLAY1,0
2022-12-19 23:02:17.368,2,"Tayeb, Jamel | Microsoft Teams",0
2022-12-19 23:02:17.368,3,Teams.exe,0
2022-12-19 23:02:17.368,4,Chrome_WidgetWin_1,0
2022-12-19 23:02:17.368,5,\DISPLAY1,0
2022-12-19 23:02:18.227,2,,0
2022-12-19 23:02:18.227,3,explorer.exe,0
2022-12-19 23:02:18.227,4,ApplicationFrameTitleBarWindow,0
2022-12-19 23:02:18.227,5,\DISPLAY1,0
2022-12-19 23:02:19.234,2,"Tayeb, Jamel | Microsoft Teams",0
2022-12-19 23:02:19.234,3,Teams.exe,0
2022-12-19 23:02:19.234,4,Chrome_WidgetWin_1,0
2022-12-19 23:02:19.234,5,\DISPLAY1,0
2022-12-19 23:02:25.496,2,league - Search - Work - Microsoft​ Edge,0
2022-12-19 23:02:25.496,3,msedge.exe,0
2022-12-19 23:02:25.496,4,Chrome_WidgetWin_1,0
2022-12-19 23:02:25.496,5,\DISPLAY1,0
2022-12-19 23:02:27.112,2,Chrome Legacy Window,0
2022-12-19 23:02:27.112,3,RiotClientUx.exe,0
2022-12-19 23:02:27.112,4,Chrome_RenderWidgetHostHWND,0
2022-12-19 23:02:27.112,5,\DISPLAY1,0
2022-12-19 23:02:32.725,2,Type here to search,0
2022-12-19 23:02:32.725,3,explorer.exe,0
2022-12-19 23:02:32.725,4,Button,0
2022-12-19 23:02:32.725,5,\DISPLAY1,0
2022-12-19 23:02:35.029,2,Camera,0
2022-12-19 23:02:35.029,3,ApplicationFrameHost.exe,0
2022-12-19 23:02:35.029,4,ApplicationFrameWindow,0
2022-12-19 23:02:35.029,5,\DISPLAY1,0
2022-12-19 23:02:52.469,2,Running applications,0
2022-12-19 23:02:52.469,3,explorer.exe,0
2022-12-19 23:02:52.469,4,MSTaskListWClass,0
2022-12-19 23:02:52.469,5,\DISPLAY1,0
2022-12-19 23:02:55.029,2,League of Legends,0
2022-12-19 23:02:55.029,3,LeagueClientUx.exe,0
2022-12-19 23:02:55.029,4,RCLIENT,0
2022-12-19 23:02:55.029,5,\DISPLAY1,0
2022-12-19 23:03:05.202,2,League of Legends (TM) Client,0
2022-12-19 23:03:05.202,3,League of Legends.exe,0
2022-12-19 23:03:05.202,4,RiotWindowClass,0
2022-12-19 23:03:05.202,5,\DISPLAY1,0
2022-12-19 23:07:45.041,2,Camera,0
2022-12-19 23:07:45.041,3,ApplicationFrameHost.exe,0
2022-12-19 23:07:45.041,4,ApplicationFrameWindow,0
2022-12-19 23:07:45.041,5,\DISPLAY1,0
2022-12-19 23:08:05.473,2,Chrome Legacy Window,0
