MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2022-12-20 23:48:33.591,2,Loading Microsoft Teams,0
2022-12-20 23:48:33.591,3,Teams.exe,0
2022-12-20 23:48:33.591,4,Chrome_WidgetWin_1,0
2022-12-20 23:48:33.591,5,\DISPLAY1,0
2022-12-20 23:48:45.093,2,Discord,0
2022-12-20 23:48:45.093,3,Discord.exe,0
2022-12-20 23:48:45.093,4,Chrome_WidgetWin_1,0
2022-12-20 23:48:45.093,5,\DISPLAY1,0
2022-12-20 23:49:25.095,2,,0
2022-12-20 23:49:25.095,3,explorer.exe,0
2022-12-20 23:49:25.095,4,ApplicationFrameWindow,0
2022-12-20 23:49:25.095,5,\DISPLAY1,0
2022-12-20 23:50:31.580,2,Camera,0
2022-12-20 23:50:31.580,3,WindowsCamera.exe,0
2022-12-20 23:50:31.580,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:50:31.580,5,\DISPLAY1,0
2022-12-20 23:50:35.098,2,Camera,0
2022-12-20 23:50:35.098,3,ApplicationFrameHost.exe,0
2022-12-20 23:50:35.098,4,ApplicationFrameWindow,0
2022-12-20 23:50:35.098,5,\DISPLAY1,0
2022-12-20 23:50:38.501,2,Type here to search,0
2022-12-20 23:50:38.501,3,explorer.exe,0
2022-12-20 23:50:38.501,4,Button,0
2022-12-20 23:50:38.501,5,\DISPLAY1,0
2022-12-20 23:50:45.099,2,Plugin Load Error,0
2022-12-20 23:50:45.099,3,obs64.exe,0
2022-12-20 23:50:45.099,4,Qt631QWindowIcon,0
2022-12-20 23:50:45.099,5,\DISPLAY1,0
2022-12-20 23:52:09.264,2,Running applications,0
2022-12-20 23:52:09.264,3,explorer.exe,0
2022-12-20 23:52:09.264,4,MSTaskListWClass,0
2022-12-20 23:52:09.264,5,\DISPLAY1,0
2022-12-20 23:52:24.530,2,Tiffany Yu.mp4 - VLC media player,0
2022-12-20 23:52:24.530,3,vlc.exe,0
2022-12-20 23:52:24.530,4,Qt5QWindowIcon,0
2022-12-20 23:52:24.530,5,\DISPLAY1,0
2022-12-20 23:52:25.102,2,Videos,0
2022-12-20 23:52:25.102,3,explorer.exe,0
2022-12-20 23:52:25.102,4,CabinetWClass,0
2022-12-20 23:52:25.102,5,\DISPLAY1,0
2022-12-20 23:52:35.678,2,obs64,0
2022-12-20 23:52:35.678,3,obs64.exe,0
2022-12-20 23:52:35.678,4,Qt631QWindowIcon,0
2022-12-20 23:52:35.678,5,\DISPLAY1,0
2022-12-20 23:52:54.131,2,,0
2022-12-20 23:52:54.131,3,explorer.exe,0
2022-12-20 23:52:54.131,4,DirectUIHWND,0
2022-12-20 23:52:54.131,5,\DISPLAY1,0
2022-12-20 23:52:58.814,2,Settings,0
2022-12-20 23:52:58.814,3,obs64.exe,0
2022-12-20 23:52:58.814,4,Qt631QWindowIcon,0
2022-12-20 23:52:58.814,5,\DISPLAY1,0
2022-12-20 23:55:55.109,2,Videos,0
2022-12-20 23:55:55.109,3,explorer.exe,0
2022-12-20 23:55:55.109,4,CabinetWClass,0
2022-12-20 23:55:55.109,5,\DISPLAY1,0
2022-12-20 23:55:58.981,2,Work or school account,0
2022-12-20 23:55:58.981,3,Microsoft.AAD.BrokerPlugin.exe,0
2022-12-20 23:55:58.981,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:55:58.981,5,\DISPLAY1,0
2022-12-20 23:56:01.000,2,,0
2022-12-20 23:56:01.000,3,explorer.exe,0
2022-12-20 23:56:01.000,4,Button,0
2022-12-20 23:56:01.000,5,\DISPLAY1,0
2022-12-20 23:56:02.645,2,,0
2022-12-20 23:56:02.645,3,Teams.exe,0
2022-12-20 23:56:02.645,4,Chrome_WidgetWin_2,0
2022-12-20 23:56:02.645,5,\DISPLAY1,0
2022-12-20 23:56:03.864,2,Type here to search,0
2022-12-20 23:56:03.864,3,explorer.exe,0
2022-12-20 23:56:03.864,4,Button,0
2022-12-20 23:56:03.864,5,\DISPLAY1,0
2022-12-20 23:56:05.109,2,Search,0
2022-12-20 23:56:05.109,3,SearchApp.exe,0
2022-12-20 23:56:05.109,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:56:05.109,5,\DISPLAY1,0
2022-12-20 23:56:10.518,2,Camera,0
2022-12-20 23:56:10.518,3,WindowsCamera.exe,0
2022-12-20 23:56:10.518,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:56:10.518,5,\DISPLAY1,0
2022-12-20 23:56:15.110,2,Camera,0
2022-12-20 23:56:15.110,3,ApplicationFrameHost.exe,0
2022-12-20 23:56:15.110,4,ApplicationFrameWindow,0
2022-12-20 23:56:15.110,5,\DISPLAY1,0
2022-12-20 23:59:29.796,2,Camera,0
2022-12-20 23:59:29.796,3,WindowsCamera.exe,0
2022-12-20 23:59:29.796,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:59:29.796,5,\DISPLAY1,0
2022-12-20 23:59:35.117,2,Camera,0
2022-12-20 23:59:35.117,3,ApplicationFrameHost.exe,0
2022-12-20 23:59:35.117,4,ApplicationFrameWindow,0
2022-12-20 23:59:35.117,5,\DISPLAY1,0
2022-12-20 23:59:38.306,2,Camera,0
2022-12-20 23:59:38.306,3,WindowsCamera.exe,0
2022-12-20 23:59:38.306,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:59:38.306,5,\DISPLAY1,0
2022-12-20 23:59:45.118,2,Camera,0
2022-12-20 23:59:45.118,3,ApplicationFrameHost.exe,0
2022-12-20 23:59:45.118,4,ApplicationFrameWindow,0
2022-12-20 23:59:45.118,5,\DISPLAY1,0
2022-12-20 23:59:57.988,2,Camera,0
2022-12-20 23:59:57.988,3,WindowsCamera.exe,0
2022-12-20 23:59:57.988,4,Windows.UI.Core.CoreWindow,0
2022-12-20 23:59:57.988,5,\DISPLAY1,0
2022-12-21 00:00:05.118,2,Camera,0
2022-12-21 00:00:05.118,3,ApplicationFrameHost.exe,0
2022-12-21 00:00:05.118,4,ApplicationFrameWindow,0
2022-12-21 00:00:05.118,5,\DISPLAY1,0
2022-12-21 00:00:09.116,2,Camera,0
2022-12-21 00:00:09.116,3,WindowsCamera.exe,0
2022-12-21 00:00:09.116,4,Windows.UI.Core.CoreWindow,0
2022-12-21 00:00:09.116,5,\DISPLAY1,0
2022-12-21 00:00:10.550,2,Type here to search,0
2022-12-21 00:00:10.550,3,explorer.exe,0
2022-12-21 00:00:10.550,4,Button,0
2022-12-21 00:00:10.550,5,\DISPLAY1,0
2022-12-21 00:00:15.118,2,,0
2022-12-21 00:00:15.118,3,cmd.exe,0
2022-12-21 00:00:15.118,4,ConsoleWindowClass,0
2022-12-21 00:00:15.118,5,\DISPLAY1,0
