MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2022-12-22 11:18:21.314	2	General (CCG DCA UCSD-HDSI Capstone) | Microsoft Teams	0
2022-12-22 11:18:21.314	3	Teams.exe	0
2022-12-22 11:18:21.314	4	Chrome_WidgetWin_1	0
2022-12-22 11:18:21.314	5	\DISPLAY1	0
2022-12-22 11:18:51.542	2	Friends - Discord	0
2022-12-22 11:18:51.542	3	Discord.exe	0
2022-12-22 11:18:51.542	4	Chrome_WidgetWin_1	0
2022-12-22 11:18:51.542	5	\DISPLAY1	0
2022-12-22 11:18:56.738	2	Type here to search	0
2022-12-22 11:18:56.738	3	explorer.exe	0
2022-12-22 11:18:56.738	4	Button	0
2022-12-22 11:18:56.738	5	\DISPLAY1	0
2022-12-22 11:19:11.542	2	Riot Client Main	0
2022-12-22 11:19:11.542	3	RiotClientUx.exe	0
2022-12-22 11:19:11.542	4	RCLIENT	0
2022-12-22 11:19:11.542	5	\DISPLAY1	0
2022-12-22 11:19:41.543	2	Friends - Discord	0
2022-12-22 11:19:41.543	3	Discord.exe	0
2022-12-22 11:19:41.543	4	Chrome_WidgetWin_1	0
2022-12-22 11:19:41.543	5	\DISPLAY1	0
2022-12-22 11:19:46.674	2	Running applications	0
2022-12-22 11:19:46.674	3	explorer.exe	0
2022-12-22 11:19:46.674	4	MSTaskListWClass	0
2022-12-22 11:19:46.674	5	\DISPLAY1	0
2022-12-22 11:19:51.543	2	League of Legends	0
2022-12-22 11:19:51.543	3	LeagueClientUx.exe	0
2022-12-22 11:19:51.543	4	RCLIENT	0
2022-12-22 11:19:51.543	5	\DISPLAY1	0
2022-12-22 11:20:01.993	2	Type here to search	0
2022-12-22 11:20:01.993	3	explorer.exe	0
2022-12-22 11:20:01.993	4	Button	0
2022-12-22 11:20:01.993	5	\DISPLAY1	0
2022-12-22 11:20:03.479	2	Search	0
2022-12-22 11:20:03.479	3	SearchApp.exe	0
2022-12-22 11:20:03.479	4	Windows.UI.Core.CoreWindow	0
2022-12-22 11:20:03.479	5	\DISPLAY1	0
2022-12-22 11:20:04.707	2	Chrome Legacy Window	0
2022-12-22 11:20:04.707	3	LeagueClientUx.exe	0
2022-12-22 11:20:04.707	4	Chrome_RenderWidgetHostHWND	0
2022-12-22 11:20:04.707	5	\DISPLAY1	0
2022-12-22 11:20:15.111	2	(98) 周興哲好聽的20首歌 Best Songs Of Eric Chou 2022 周興哲最偉大的命中 - 20 Songs of the Most Popular Chinese Singer 2022 - YouTube — Mozilla Firefox	0
2022-12-22 11:20:15.111	3	firefox.exe	0
2022-12-22 11:20:15.111	4	MozillaWindowClass	0
2022-12-22 11:20:15.111	5	\DISPLAY1	0
2022-12-22 11:20:19.776	2		0
2022-12-22 11:20:19.776	3	ApplicationFrameHost.exe	0
2022-12-22 11:20:19.776	4	ApplicationFrameTitleBarWindow	0
2022-12-22 11:20:19.776	5	\DISPLAY1	0
