MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-19 06:48:10.292	2	explorer.exe	0
2023-01-19 06:48:10.292	3	Shell_TrayWnd	0
2023-01-19 06:48:10.292	4	\DISPLAY1	0
2023-01-19 06:48:21.793	13	Discord Updater	0
2023-01-19 06:48:21.793	2	Discord.exe	0
2023-01-19 06:48:21.793	3	Chrome_WidgetWin_1	0
2023-01-19 06:48:21.793	4	\DISPLAY1	0
2023-01-19 06:48:35.216	13	Type here to search	0
2023-01-19 06:48:35.216	2	explorer.exe	0
2023-01-19 06:48:35.216	3	Button	0
2023-01-19 06:48:35.216	4	\DISPLAY1	0
2023-01-19 06:48:41.596	13	Search	0
2023-01-19 06:48:41.596	2	SearchApp.exe	0
2023-01-19 06:48:41.596	3	Windows.UI.Core.CoreWindow	0
2023-01-19 06:48:41.596	4	\DISPLAY1	0
2023-01-19 06:48:51.793	13	Anaconda-Navigator	0
2023-01-19 06:48:51.793	2	pythonw.exe	0
2023-01-19 06:48:51.793	3	Qt5QWindowIcon	0
2023-01-19 06:48:51.793	4	\DISPLAY1	0
2023-01-19 06:49:01.793	13	Friends - Discord	0
2023-01-19 06:49:01.793	2	Discord.exe	0
2023-01-19 06:49:01.793	3	Chrome_WidgetWin_1	0
2023-01-19 06:49:01.793	4	\DISPLAY1	0
2023-01-19 06:49:21.794	13	Microsoft Teams	0
2023-01-19 06:49:21.794	2	Teams.exe	0
2023-01-19 06:49:21.794	3	Chrome_WidgetWin_1	0
2023-01-19 06:49:21.794	4	\DISPLAY1	0
2023-01-19 06:49:25.460	13	Anaconda Navigator	0
2023-01-19 06:49:25.460	2	pythonw.exe	0
2023-01-19 06:49:25.460	3	Qt5QWindowIcon	0
2023-01-19 06:49:25.460	4	\DISPLAY1	0
2023-01-19 06:49:41.795	13	DSC 140A - Probabilistic Modeling and ML - LE [A00] - Course Podcasts - UC San Diego — Mozilla Firefox	0
2023-01-19 06:49:41.795	2	firefox.exe	0
2023-01-19 06:49:41.795	3	MozillaWindowClass	0
2023-01-19 06:49:41.795	4	\DISPLAY1	0
2023-01-19 06:49:50.916	13	Anaconda Navigator	0
2023-01-19 06:49:50.916	2	pythonw.exe	0
2023-01-19 06:49:50.916	3	Qt5QWindowIcon	0
2023-01-19 06:49:50.916	4	\DISPLAY1	0
2023-01-19 06:50:01.477	13	JupyterLab — Mozilla Firefox	0
2023-01-19 06:50:01.477	2	firefox.exe	0
2023-01-19 06:50:01.477	3	MozillaWindowClass	0
2023-01-19 06:50:01.477	4	\DISPLAY1	0
2023-01-19 06:51:17.610	13		0
2023-01-19 06:51:17.610	2	7zFM.exe	0
2023-01-19 06:51:17.610	3	SysListView32	0
2023-01-19 06:51:17.610	4	\DISPLAY1	0
2023-01-19 06:51:18.984	13	Visual Studio Code	0
2023-01-19 06:51:18.984	2	Code.exe	0
2023-01-19 06:51:18.984	3	Chrome_WidgetWin_1	0
2023-01-19 06:51:18.984	4	\DISPLAY1	0
2023-01-19 06:51:30.745	13	DSC 140A/Homewo - JupyterLab — Mozilla Firefox	0
2023-01-19 06:51:30.745	2	firefox.exe	0
2023-01-19 06:51:30.745	3	MozillaWindowClass	0
2023-01-19 06:51:30.745	4	\DISPLAY1	0
2023-01-19 06:52:17.629	13		0
2023-01-19 06:52:17.629	2	7zFM.exe	0
2023-01-19 06:52:17.629	3	SysListView32	0
2023-01-19 06:52:17.629	4	\DISPLAY1	0
2023-01-19 06:52:21.930	13	Your Projects - Overleaf, Online LaTeX Editor — Mozilla Firefox	0
2023-01-19 06:52:21.930	2	firefox.exe	0
2023-01-19 06:52:21.930	3	MozillaWindowClass	0
2023-01-19 06:52:21.930	4	\DISPLAY1	0
2023-01-19 06:52:26.496	13		0
2023-01-19 06:52:26.496	2	explorer.exe	0
2023-01-19 06:52:26.496	3	DirectUIHWND	0
2023-01-19 06:52:26.496	4	\DISPLAY1	0
2023-01-19 06:52:28.144	13	Opening Homework1.zip	0
2023-01-19 06:52:28.144	2	firefox.exe	0
2023-01-19 06:52:28.144	3	MozillaDialogClass	0
2023-01-19 06:52:28.144	4	\DISPLAY1	0
2023-01-19 06:52:38.182	13		0
2023-01-19 06:52:38.182	2	explorer.exe	0
2023-01-19 06:52:38.182	3	DirectUIHWND	0
2023-01-19 06:52:38.182	4	\DISPLAY1	0
2023-01-19 06:52:38.987	13	Your Projects - Overleaf, Online LaTeX Editor — Mozilla Firefox	0
2023-01-19 06:52:38.987	2	firefox.exe	0
2023-01-19 06:52:38.987	3	MozillaWindowClass	0
2023-01-19 06:52:38.987	4	\DISPLAY1	0
2023-01-19 07:01:03.358	13	FolderView	0
2023-01-19 07:01:03.358	2	explorer.exe	0
2023-01-19 07:01:03.358	3	SysListView32	0
2023-01-19 07:01:03.358	4	\DISPLAY1	0
2023-01-19 07:01:05.417	13	(58) PCs don’t stand a chance… - YouTube — Mozilla Firefox	0
2023-01-19 07:01:05.417	2	firefox.exe	0
2023-01-19 07:01:05.417	3	MozillaWindowClass	0
2023-01-19 07:01:05.417	4	\DISPLAY1	0
2023-01-19 07:24:44.333	13	Running applications	0
2023-01-19 07:24:44.333	2	explorer.exe	0
2023-01-19 07:24:44.333	3	MSTaskListWClass	0
2023-01-19 07:24:44.333	4	\DISPLAY1	0
2023-01-19 07:24:46.096	13		0
2023-01-19 07:24:46.096	2	cmd.exe	0
2023-01-19 07:24:46.096	3	ConsoleWindowClass	0
2023-01-19 07:24:46.096	4	\DISPLAY1	0
