MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-02-02 02:28:16.336	2	Microsoft Teams	0
2023-02-02 02:28:16.336	3	Teams.exe	0
2023-02-02 02:28:16.336	4	Chrome_WidgetWin_1	0
2023-02-02 02:28:16.336	5	\DISPLAY1	0
2023-02-02 02:28:25.865	2	Running applications	0
2023-02-02 02:28:25.865	3	explorer.exe	0
2023-02-02 02:28:25.865	4	MSTaskListWClass	0
2023-02-02 02:28:25.865	5	\DISPLAY1	0
2023-02-02 02:28:27.838	2	https://discord.com/channels/@me - Discord	0
2023-02-02 02:28:27.838	3	Discord.exe	0
2023-02-02 02:28:27.838	4	Chrome_WidgetWin_1	0
2023-02-02 02:28:27.838	5	\DISPLAY1	0
2023-02-02 02:28:42.927	2	k4zhao - Account Lookup - ACMS Help Desk — Mozilla Firefox	0
2023-02-02 02:28:42.927	3	firefox.exe	0
2023-02-02 02:28:42.927	4	MozillaWindowClass	0
2023-02-02 02:28:42.927	5	\DISPLAY1	0
2023-02-02 02:29:18.640	2	Running applications	0
2023-02-02 02:29:18.640	3	explorer.exe	0
2023-02-02 02:29:18.640	4	MSTaskListWClass	0
2023-02-02 02:29:18.640	5	\DISPLAY1	0
2023-02-02 02:29:27.841	2	Search	0
2023-02-02 02:29:27.841	3	SearchApp.exe	0
2023-02-02 02:29:27.841	4	Windows.UI.Core.CoreWindow	0
2023-02-02 02:29:27.841	5	\DISPLAY1	0
2023-02-02 02:29:37.842	2	UCSD: My Tritonlink — Mozilla Firefox	0
2023-02-02 02:29:37.842	3	firefox.exe	0
2023-02-02 02:29:37.842	4	MozillaWindowClass	0
2023-02-02 02:29:37.842	5	\DISPLAY1	0
2023-02-02 02:29:42.653	2	Chrome Legacy Window	0
2023-02-02 02:29:42.653	3	RiotClientUx.exe	0
2023-02-02 02:29:42.653	4	Chrome_RenderWidgetHostHWND	0
2023-02-02 02:29:42.653	5	\DISPLAY1	0
2023-02-02 02:29:57.842	2	UCSD: My Tritonlink — Mozilla Firefox	0
2023-02-02 02:29:57.842	3	firefox.exe	0
2023-02-02 02:29:57.842	4	MozillaWindowClass	0
2023-02-02 02:29:57.842	5	\DISPLAY1	0
2023-02-02 02:30:00.271	2	Running applications	0
2023-02-02 02:30:00.271	3	explorer.exe	0
2023-02-02 02:30:00.271	4	MSTaskListWClass	0
2023-02-02 02:30:00.271	5	\DISPLAY1	0
2023-02-02 02:30:03.334	2	Netflix — Mozilla Firefox	0
2023-02-02 02:30:03.334	3	firefox.exe	0
2023-02-02 02:30:03.334	4	MozillaWindowClass	0
2023-02-02 02:30:03.334	5	\DISPLAY1	0
2023-02-02 02:30:08.634	2	Running applications	0
2023-02-02 02:30:08.634	3	explorer.exe	0
2023-02-02 02:30:08.634	4	MSTaskListWClass	0
2023-02-02 02:30:08.634	5	\DISPLAY1	0
2023-02-02 02:30:09.709	2	Chrome Legacy Window	0
2023-02-02 02:30:09.709	3	LeagueClientUx.exe	0
2023-02-02 02:30:09.709	4	Chrome_RenderWidgetHostHWND	0
2023-02-02 02:30:09.709	5	\DISPLAY1	0
2023-02-02 02:31:07.221	2	UCSD: My Tritonlink — Mozilla Firefox	0
2023-02-02 02:31:07.221	3	firefox.exe	0
2023-02-02 02:31:07.221	4	MozillaWindowClass	0
2023-02-02 02:31:07.221	5	\DISPLAY1	0
2023-02-02 02:31:21.708	2	Running applications	0
2023-02-02 02:31:21.708	3	explorer.exe	0
2023-02-02 02:31:21.708	4	MSTaskListWClass	0
2023-02-02 02:31:21.708	5	\DISPLAY1	0
2023-02-02 02:31:22.784	2	Chrome Legacy Window	0
2023-02-02 02:31:22.784	3	LeagueClientUx.exe	0
2023-02-02 02:31:22.784	4	Chrome_RenderWidgetHostHWND	0
2023-02-02 02:31:22.784	5	\DISPLAY1	0
2023-02-02 02:31:57.841	2	Netflix — Mozilla Firefox	0
2023-02-02 02:31:57.841	3	firefox.exe	0
2023-02-02 02:31:57.841	4	MozillaWindowClass	0
2023-02-02 02:31:57.841	5	\DISPLAY1	0
2023-02-02 02:32:07.848	2	Task Switching	0
2023-02-02 02:32:07.848	3	explorer.exe	0
2023-02-02 02:32:07.848	4	MultitaskingViewFrame	0
2023-02-02 02:32:07.848	5	\DISPLAY1	0
2023-02-02 02:32:17.848	2	Netflix — Mozilla Firefox	0
