MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2023-01-09 01:12:28.871	2	Discord Updater	0
2023-01-09 01:12:28.871	3	Discord.exe	0
2023-01-09 01:12:28.871	4	Chrome_WidgetWin_1	0
2023-01-09 01:12:28.871	5	\DISPLAY1	0
2023-01-09 01:14:14.176	2	Running applications	0
2023-01-09 01:14:14.176	3	explorer.exe	0
2023-01-09 01:14:14.176	4	MSTaskListWClass	0
2023-01-09 01:14:14.176	5	\DISPLAY1	0
2023-01-09 01:14:19.937	2	DSC 180A - Google Drive — Mozilla Firefox	0
2023-01-09 01:14:19.937	3	firefox.exe	0
2023-01-09 01:14:19.937	4	MozillaWindowClass	0
2023-01-09 01:14:19.937	5	\DISPLAY1	0
