MEASUREMENT_TIME	ID_INPUT	VALUE	PRIVATE_DATA
2022-12-18 20:55:39.941	2	Loading Microsoft Teams	0
2022-12-18 20:55:39.941	3	Teams.exe	0
2022-12-18 20:55:39.941	4	Chrome_WidgetWin_1	0
2022-12-18 20:55:39.941	5	\DISPLAY1	0
2022-12-18 20:55:40.833	2	FolderView	0
2022-12-18 20:55:40.833	3	explorer.exe	0
2022-12-18 20:55:40.833	4	SysListView32	0
2022-12-18 20:55:40.833	5	\DISPLAY1	0
2022-12-18 20:55:49.952	2	Search	0
2022-12-18 20:55:49.952	3	SearchApp.exe	0
2022-12-18 20:55:49.952	4	Windows.UI.Core.CoreWindow	0
2022-12-18 20:55:49.952	5	\DISPLAY1	0
2022-12-18 20:55:52.560	2		0
2022-12-18 20:55:52.560	3	ApplicationFrameHost.exe	0
2022-12-18 20:55:52.560	4	ApplicationFrameTitleBarWindow	0
2022-12-18 20:55:52.560	5	\DISPLAY1	0
2022-12-18 20:55:59.925	2	Running applications	0
2022-12-18 20:55:59.925	3	explorer.exe	0
2022-12-18 20:55:59.925	4	MSTaskListWClass	0
2022-12-18 20:55:59.925	5	\DISPLAY1	0
2022-12-18 20:56:02.134	2		0
2022-12-18 20:56:02.134	3	ApplicationFrameHost.exe	0
2022-12-18 20:56:02.134	4	ApplicationFrameTitleBarWindow	0
2022-12-18 20:56:02.134	5	\DISPLAY1	0
2022-12-18 20:56:06.473	2	Running applications	0
2022-12-18 20:56:06.473	3	explorer.exe	0
2022-12-18 20:56:06.473	4	MSTaskListWClass	0
2022-12-18 20:56:06.473	5	\DISPLAY1	0
2022-12-18 20:56:08.880	2		0
2022-12-18 20:56:08.880	3	ApplicationFrameHost.exe	0
2022-12-18 20:56:08.880	4	ApplicationFrameTitleBarWindow	0
2022-12-18 20:56:08.880	5	\DISPLAY1	0
2022-12-18 20:56:12.732	2	This PC	0
2022-12-18 20:56:12.732	3	explorer.exe	0
2022-12-18 20:56:12.732	4	CabinetWClass	0
2022-12-18 20:56:12.732	5	\DISPLAY1	0
2022-12-18 20:56:35.434	2	iCloud	0
2022-12-18 20:56:35.434	3	iCloud.exe	0
2022-12-18 20:56:35.434	4	PreferencesWnd	0
2022-12-18 20:56:35.434	5	\DISPLAY1	0
2022-12-18 20:56:39.991	2	WIN_20221218_12_52_32_Pro.mp4 Properties	0
2022-12-18 20:56:39.991	3	explorer.exe	0
2022-12-18 20:56:39.991	4	#32770	0
2022-12-18 20:56:39.991	5	\DISPLAY1	0
2022-12-18 20:56:47.225	2	Camera	0
2022-12-18 20:56:47.225	3	WindowsCamera.exe	0
2022-12-18 20:56:47.225	4	Windows.UI.Core.CoreWindow	0
2022-12-18 20:56:47.225	5	\DISPLAY1	0
2022-12-18 20:56:49.991	2	Camera	0
2022-12-18 20:56:49.991	3	ApplicationFrameHost.exe	0
2022-12-18 20:56:49.991	4	ApplicationFrameWindow	0
2022-12-18 20:56:49.991	5	\DISPLAY1	0
2022-12-18 20:56:52.610	2	(91) YouTube — Mozilla Firefox	0
